i,j,hamming,corr,same_class,cls_i,cls_j,file_i,file_j,src_i,src_j
226,268,6,0.8692717011439051,True,osteoporosis,osteoporosis,276.JPEG,37.JPEG,dataset2,dataset2
226,308,4,0.5647047924779461,False,osteoporosis,normal,276.JPEG,68.jpg,dataset2,dataset2
226,321,6,0.8655378785041028,True,osteoporosis,osteoporosis,276.JPEG,8.JPEG,dataset2,dataset2
226,347,3,0.7481203165767122,False,osteoporosis,normal,276.JPEG,Normal_101.jpg,dataset2,dataset2
226,348,4,0.8619814831506883,False,osteoporosis,normal,276.JPEG,Normal_102.jpg,dataset2,dataset2
226,447,6,0.8574711762757599,False,osteoporosis,normal,276.JPEG,Normal_25.jpg,dataset2,dataset2
226,506,4,0.5657049776616203,False,osteoporosis,normal,276.JPEG,Normal_81.jpg,dataset2,dataset2
226,590,0,0.9995230364571573,True,osteoporosis,osteoporosis,276.JPEG,Osteoporosis_157.jpg,dataset2,dataset2
226,625,6,0.8715207275684131,True,osteoporosis,osteoporosis,276.JPEG,Osteoporosis_26.jpg,dataset2,dataset2
227,422,2,0.9988613373150657,True,normal,normal,278n.JPEG,Normal_170.jpg,dataset2,dataset2
228,454,0,0.9995730699599086,True,normal,normal,28.JPEG,Normal_31.jpg,dataset2,dataset2
229,591,0,0.9981096143833301,True,osteoporosis,osteoporosis,280.JPEG,Osteoporosis_158.jpg,dataset2,dataset2
231,423,1,0.9991758355956273,True,normal,normal,283.jpg,Normal_171.jpg,dataset2,dataset2
231,450,4,0.9883085099581491,True,normal,normal,283.jpg,Normal_28.jpg,dataset2,dataset2
232,284,6,0.6183581579665534,False,normal,osteoporosis,284n.jpg,49.JPEG,dataset2,dataset2
232,308,4,0.8783349653458561,True,normal,normal,284n.jpg,68.jpg,dataset2,dataset2
232,313,5,0.8530342047488534,True,normal,normal,284n.jpg,71.jpg,dataset2,dataset2
232,424,0,0.9995004787956279,True,normal,normal,284n.jpg,Normal_172.jpg,dataset2,dataset2
232,506,4,0.8813421133050791,True,normal,normal,284n.jpg,Normal_81.jpg,dataset2,dataset2
232,509,5,0.856602237778604,True,normal,normal,284n.jpg,Normal_84.jpg,dataset2,dataset2
233,425,0,0.9994112259325696,True,normal,normal,285n.jpg,Normal_173.jpg,dataset2,dataset2
234,426,2,0.9993916781888498,True,normal,normal,286n.jpg,Normal_174.jpg,dataset2,dataset2
235,593,0,0.999226362540917,True,osteoporosis,osteoporosis,287.jpg,Osteoporosis_160.jpg,dataset2,dataset2
236,350,4,0.9393213059890777,False,osteoporosis,normal,288.jpg,Normal_104.jpg,dataset2,dataset2
236,561,3,0.89294931056052,True,osteoporosis,osteoporosis,288.jpg,Osteoporosis_130.jpg,dataset2,dataset2
236,594,0,0.9997129247594359,True,osteoporosis,osteoporosis,288.jpg,Osteoporosis_161.jpg,dataset2,dataset2
236,667,1,0.8976065162677969,True,osteoporosis,osteoporosis,288.jpg,Osteoporosis_67.jpg,dataset2,dataset2
236,672,6,0.9006816823081287,True,osteoporosis,osteoporosis,288.jpg,Osteoporosis_71.jpg,dataset2,dataset2
236,675,3,0.9173405697672867,True,osteoporosis,osteoporosis,288.jpg,Osteoporosis_74.jpg,dataset2,dataset2
237,315,6,0.6565336817726128,True,osteoporosis,osteoporosis,289.jpg,73.JPEG,dataset2,dataset2
237,595,0,0.9996633110601264,True,osteoporosis,osteoporosis,289.jpg,Osteoporosis_162.jpg,dataset2,dataset2
237,643,6,0.6561640832429441,True,osteoporosis,osteoporosis,289.jpg,Osteoporosis_44.jpg,dataset2,dataset2
238,455,3,0.9997796172440145,True,normal,normal,28n.JPEG,Normal_32.jpg,dataset2,dataset2
239,456,2,0.9964297669441834,True,normal,normal,29.JPEG,Normal_33.jpg,dataset2,dataset2
240,596,0,0.9993143054843652,True,osteoporosis,osteoporosis,290.jpg,Osteoporosis_163.jpg,dataset2,dataset2
241,479,4,0.902691855550037,False,osteoporosis,normal,291.jpg,Normal_55.jpg,dataset2,dataset2
241,597,0,0.9967142733764326,True,osteoporosis,osteoporosis,291.jpg,Osteoporosis_164.jpg,dataset2,dataset2
242,427,2,0.9976840030672204,True,normal,normal,292n.jpg,Normal_175.jpg,dataset2,dataset2
243,302,6,0.9152627452306703,True,normal,normal,293n.jpg,62.jpg,dataset2,dataset2
243,428,1,0.9995006775489467,True,normal,normal,293n.jpg,Normal_176.jpg,dataset2,dataset2
243,502,6,0.9142818016296483,True,normal,normal,293n.jpg,Normal_78.jpg,dataset2,dataset2
244,339,6,0.9115615713471842,True,normal,normal,294n.jpg,95.jpg,dataset2,dataset2
244,429,0,0.9994074299934098,True,normal,normal,294n.jpg,Normal_177.jpg,dataset2,dataset2
244,520,6,0.9005596461908995,True,normal,normal,294n.jpg,Normal_94.jpg,dataset2,dataset2
245,430,2,0.9990737811028019,True,normal,normal,295.jpg,Normal_178.jpg,dataset2,dataset2
245,484,6,0.9044984084989858,True,normal,normal,295.jpg,Normal_6.jpg,dataset2,dataset2
246,598,0,0.9996275749654242,True,osteoporosis,osteoporosis,296.jpg,Osteoporosis_165.jpg,dataset2,dataset2
247,600,0,0.9996926328319116,True,osteoporosis,osteoporosis,298.jpg,Osteoporosis_167.jpg,dataset2,dataset2
247,685,1,0.9795648217384831,True,osteoporosis,osteoporosis,298.jpg,Osteoporosis_83.jpg,dataset2,dataset2
248,248,0,1.0000000000000002,True,normal,normal,29nn.jpg,29nn.jpg,dataset2,dataset2
248,280,5,0.905951276995004,True,normal,normal,29nn.jpg,44n.jpg,dataset2,dataset2
248,297,5,0.8954417286045154,True,normal,normal,29nn.jpg,59.jpg,dataset2,dataset2
248,313,4,0.9047714795835993,True,normal,normal,29nn.jpg,71.jpg,dataset2,dataset2
248,457,0,0.999263532391363,True,normal,normal,29nn.jpg,Normal_34.jpg,dataset2,dataset2
248,482,6,0.907226756194349,True,normal,normal,29nn.jpg,Normal_58.jpg,dataset2,dataset2
248,501,6,0.8998693076692252,True,normal,normal,29nn.jpg,Normal_77.jpg,dataset2,dataset2
248,509,4,0.9066277914623888,True,normal,normal,29nn.jpg,Normal_84.jpg,dataset2,dataset2
248,525,3,0.923941866680308,True,normal,normal,29nn.jpg,Normal_99.jpg,dataset2,dataset2
249,249,0,1.0,True,normal,normal,3.png,3.png,dataset2,dataset2
249,250,6,0.6647548781096444,False,normal,osteoporosis,3.png,3.png,dataset2,dataset2
249,441,0,0.9971079575613713,True,normal,normal,3.png,Normal_2.jpg,dataset2,dataset2
249,620,6,0.6748441376955248,False,normal,osteoporosis,3.png,Osteoporosis_2.jpg,dataset2,dataset2
250,441,6,0.663171700126726,False,osteoporosis,normal,3.png,Normal_2.jpg,dataset2,dataset2
250,620,2,0.9978510400683311,True,osteoporosis,osteoporosis,3.png,Osteoporosis_2.jpg,dataset2,dataset2
251,458,1,0.9964628388292538,True,normal,normal,30.png,Normal_35.jpg,dataset2,dataset2
252,434,0,0.9995183808391555,True,normal,normal,303n.jpg,Normal_181.jpg,dataset2,dataset2
253,459,1,0.9995558593379295,True,normal,normal,30nn.JPEG,Normal_36.jpg,dataset2,dataset2
254,330,6,0.9342751953478284,False,normal,osteoporosis,31.JPEG,88.JPEG,dataset2,dataset2
254,460,0,0.9983659535456276,True,normal,normal,31.JPEG,Normal_37.jpg,dataset2,dataset2
254,652,6,0.9324721322856642,False,normal,osteoporosis,31.JPEG,Osteoporosis_52.jpg,dataset2,dataset2
254,655,2,0.9124760336197631,False,normal,osteoporosis,31.JPEG,Osteoporosis_55.jpg,dataset2,dataset2
254,658,6,0.9258476997814975,False,normal,osteoporosis,31.JPEG,Osteoporosis_58.jpg,dataset2,dataset2
255,320,5,0.9497232722028679,True,osteoporosis,osteoporosis,31.JPEG,79.JPEG,dataset2,dataset2
255,526,4,0.9518413549931772,True,osteoporosis,osteoporosis,31.JPEG,Osteoporosis.jpg,dataset2,dataset2
255,622,1,0.9995466414625931,True,osteoporosis,osteoporosis,31.JPEG,Osteoporosis_23.jpg,dataset2,dataset2
255,646,5,0.949471345097732,True,osteoporosis,osteoporosis,31.JPEG,Osteoporosis_47.jpg,dataset2,dataset2
255,676,6,0.931399498776547,True,osteoporosis,osteoporosis,31.JPEG,Osteoporosis_75.jpg,dataset2,dataset2
256,609,0,0.9996172081464192,True,osteoporosis,osteoporosis,312.jpg,Osteoporosis_176.jpg,dataset2,dataset2
257,461,3,0.9993003558901932,True,normal,normal,32.jpg,Normal_38.jpg,dataset2,dataset2
258,616,0,0.9995699376724658,True,osteoporosis,osteoporosis,320.jpg,Osteoporosis_183.jpg,dataset2,dataset2
259,285,5,0.801339937737364,False,normal,osteoporosis,32nn.JPEG,4o.JPEG,dataset2,dataset2
259,308,6,0.6338816305608751,True,normal,normal,32nn.JPEG,68.jpg,dataset2,dataset2
259,318,5,0.47370408136608,True,normal,normal,32nn.JPEG,77.jpg,dataset2,dataset2
259,447,6,0.7997823058181092,True,normal,normal,32nn.JPEG,Normal_25.jpg,dataset2,dataset2
259,462,1,0.9971656877066418,True,normal,normal,32nn.JPEG,Normal_39.jpg,dataset2,dataset2
259,506,6,0.635188791331637,True,normal,normal,32nn.JPEG,Normal_81.jpg,dataset2,dataset2
259,511,5,0.48282839681150685,True,normal,normal,32nn.JPEG,Normal_86.jpg,dataset2,dataset2
259,538,5,0.8244584347788857,False,normal,osteoporosis,32nn.JPEG,Osteoporosis_11.jpg,dataset2,dataset2
259,638,4,0.8135520388691706,False,normal,osteoporosis,32nn.JPEG,Osteoporosis_4.jpg,dataset2,dataset2
260,464,1,0.9991316653184792,True,normal,normal,33.png,Normal_40.jpg,dataset2,dataset2
261,268,5,0.935332903183746,False,normal,osteoporosis,33nn.JPEG,37.JPEG,dataset2,dataset2
261,320,6,0.9415516471637834,False,normal,osteoporosis,33nn.JPEG,79.JPEG,dataset2,dataset2
261,321,5,0.9405810034318134,False,normal,osteoporosis,33nn.JPEG,8.JPEG,dataset2,dataset2
261,347,6,0.6575556124231303,True,normal,normal,33nn.JPEG,Normal_101.jpg,dataset2,dataset2
261,348,5,0.8540657767284776,True,normal,normal,33nn.JPEG,Normal_102.jpg,dataset2,dataset2
261,465,1,0.9983486539298896,True,normal,normal,33nn.JPEG,Normal_41.jpg,dataset2,dataset2
261,526,5,0.94356026921082,False,normal,osteoporosis,33nn.JPEG,Osteoporosis.jpg,dataset2,dataset2
261,622,6,0.9378130386442922,False,normal,osteoporosis,33nn.JPEG,Osteoporosis_23.jpg,dataset2,dataset2
261,625,5,0.9359389753584033,False,normal,osteoporosis,33nn.JPEG,Osteoporosis_26.jpg,dataset2,dataset2
261,646,6,0.9428418818541101,False,normal,osteoporosis,33nn.JPEG,Osteoporosis_47.jpg,dataset2,dataset2
261,666,3,0.8996793180320952,False,normal,osteoporosis,33nn.JPEG,Osteoporosis_66.jpg,dataset2,dataset2
261,670,6,0.9386450524320895,False,normal,osteoporosis,33nn.JPEG,Osteoporosis_7.jpg,dataset2,dataset2
262,623,2,0.997819051861093,True,osteoporosis,osteoporosis,34.JPEG,Osteoporosis_24.jpg,dataset2,dataset2
263,280,6,0.8727873238968811,True,normal,normal,34.jpg,44n.jpg,dataset2,dataset2
263,344,6,0.9111604530939079,True,normal,normal,34.jpg,Normal.jpg,dataset2,dataset2
263,466,0,0.9968809211678668,True,normal,normal,34.jpg,Normal_42.jpg,dataset2,dataset2
263,482,5,0.87428344085526,True,normal,normal,34.jpg,Normal_58.jpg,dataset2,dataset2
264,345,4,0.8816007566014175,True,normal,normal,35.jpg,Normal_10.jpg,dataset2,dataset2
264,467,0,0.9993725341350644,True,normal,normal,35.jpg,Normal_43.jpg,dataset2,dataset2
265,325,5,0.9514856033981843,True,normal,normal,35n.jpg,83.jpg,dataset2,dataset2
265,468,1,0.9994558813422303,True,normal,normal,35n.jpg,Normal_44.jpg,dataset2,dataset2
265,513,5,0.9513211257350289,True,normal,normal,35n.jpg,Normal_88.jpg,dataset2,dataset2
266,328,2,0.9712755928655336,True,normal,normal,36.jpg,86.jpg,dataset2,dataset2
266,469,0,0.9959635615407304,True,normal,normal,36.jpg,Normal_45.jpg,dataset2,dataset2
266,514,2,0.9720370626448761,True,normal,normal,36.jpg,Normal_89.jpg,dataset2,dataset2
267,624,0,0.9991560667813756,True,osteoporosis,osteoporosis,36.png,Osteoporosis_25.jpg,dataset2,dataset2
267,665,6,0.6852239186669575,True,osteoporosis,osteoporosis,36.png,Osteoporosis_65.jpg,dataset2,dataset2
267,671,5,0.587260498718383,True,osteoporosis,osteoporosis,36.png,Osteoporosis_70.jpg,dataset2,dataset2
268,290,6,0.5759104071989944,True,osteoporosis,osteoporosis,37.JPEG,52.JPEG,dataset2,dataset2
268,308,6,0.5475824470589956,False,osteoporosis,normal,37.JPEG,68.jpg,dataset2,dataset2
268,321,2,0.954705523619794,True,osteoporosis,osteoporosis,37.JPEG,8.JPEG,dataset2,dataset2
268,330,6,0.923336779160882,True,osteoporosis,osteoporosis,37.JPEG,88.JPEG,dataset2,dataset2
268,347,5,0.6838641039616729,False,osteoporosis,normal,37.JPEG,Normal_101.jpg,dataset2,dataset2
268,348,4,0.9299217046467283,False,osteoporosis,normal,37.JPEG,Normal_102.jpg,dataset2,dataset2
268,465,6,0.9308297725243976,False,osteoporosis,normal,37.JPEG,Normal_41.jpg,dataset2,dataset2
268,506,6,0.5472706066378613,False,osteoporosis,normal,37.JPEG,Normal_81.jpg,dataset2,dataset2
268,590,6,0.8678471640078977,True,osteoporosis,osteoporosis,37.JPEG,Osteoporosis_157.jpg,dataset2,dataset2
268,625,0,0.9994853111495152,True,osteoporosis,osteoporosis,37.JPEG,Osteoporosis_26.jpg,dataset2,dataset2
268,632,6,0.5779434188796412,True,osteoporosis,osteoporosis,37.JPEG,Osteoporosis_34.jpg,dataset2,dataset2
268,652,6,0.9234193213131718,True,osteoporosis,osteoporosis,37.JPEG,Osteoporosis_52.jpg,dataset2,dataset2
268,666,6,0.9176617322025848,True,osteoporosis,osteoporosis,37.JPEG,Osteoporosis_66.jpg,dataset2,dataset2
268,670,3,0.9494381848089436,True,osteoporosis,osteoporosis,37.JPEG,Osteoporosis_7.jpg,dataset2,dataset2
269,277,2,0.9962165362917192,True,normal,normal,37.jpg,42.jpg,dataset2,dataset2
269,354,4,0.8802994009839049,True,normal,normal,37.jpg,Normal_108.jpg,dataset2,dataset2
269,470,1,0.9972953269691677,True,normal,normal,37.jpg,Normal_47.jpg,dataset2,dataset2
269,479,4,0.9845808542292369,True,normal,normal,37.jpg,Normal_55.jpg,dataset2,dataset2
270,471,3,0.9973953308984262,True,normal,normal,38.jpg,Normal_48.jpg,dataset2,dataset2
271,310,6,0.824981393301623,True,normal,normal,38n.jpg,7.jpg,dataset2,dataset2
271,318,5,0.8450819032651449,True,normal,normal,38n.jpg,77.jpg,dataset2,dataset2
271,472,0,0.9993243573041426,True,normal,normal,38n.jpg,Normal_49.jpg,dataset2,dataset2
271,484,5,0.8225772127891722,True,normal,normal,38n.jpg,Normal_6.jpg,dataset2,dataset2
271,511,5,0.8440422386514712,True,normal,normal,38n.jpg,Normal_86.jpg,dataset2,dataset2
272,475,0,0.9992209464080731,True,normal,normal,39n.png,Normal_51.jpg,dataset2,dataset2
273,452,2,0.9965186274836566,True,normal,normal,4.png,Normal_3.jpg,dataset2,dataset2
274,626,0,0.9997067816383706,True,osteoporosis,osteoporosis,40.JPEG,Osteoporosis_27.jpg,dataset2,dataset2
275,476,5,0.9921687788282123,True,normal,normal,40.jpg,Normal_52.jpg,dataset2,dataset2
276,477,0,0.9993754126646945,True,normal,normal,41.jpg,Normal_53.jpg,dataset2,dataset2
277,354,6,0.8711653701730192,True,normal,normal,42.jpg,Normal_108.jpg,dataset2,dataset2
277,470,1,0.9991461066858405,True,normal,normal,42.jpg,Normal_47.jpg,dataset2,dataset2
277,479,2,0.9957111799008931,True,normal,normal,42.jpg,Normal_55.jpg,dataset2,dataset2
278,329,6,0.8408821742858424,False,osteoporosis,normal,42.png,87.png,dataset2,dataset2
278,340,6,0.8317667546119853,False,osteoporosis,normal,42.png,96.png,dataset2,dataset2
278,516,6,0.8377262103399128,False,osteoporosis,normal,42.png,Normal_90.jpg,dataset2,dataset2
278,521,6,0.8317549813192054,False,osteoporosis,normal,42.png,Normal_95.jpg,dataset2,dataset2
278,627,1,0.9984714239190846,True,osteoporosis,osteoporosis,42.png,Osteoporosis_28.jpg,dataset2,dataset2
278,649,6,0.8396513028135144,True,osteoporosis,osteoporosis,42.png,Osteoporosis_5.jpg,dataset2,dataset2
279,481,0,0.9964042317267869,True,normal,normal,44.jpg,Normal_57.jpg,dataset2,dataset2
280,457,5,0.9073289492170341,True,normal,normal,44n.jpg,Normal_34.jpg,dataset2,dataset2
280,466,6,0.867829779662559,True,normal,normal,44n.jpg,Normal_42.jpg,dataset2,dataset2
280,482,1,0.999121298815618,True,normal,normal,44n.jpg,Normal_58.jpg,dataset2,dataset2
281,300,6,0.6994672827630602,True,osteoporosis,osteoporosis,45.png,60.png,dataset2,dataset2
281,303,6,0.6981132606897069,True,osteoporosis,osteoporosis,45.png,63.png,dataset2,dataset2
281,527,6,0.7364085148120703,True,osteoporosis,osteoporosis,45.png,Osteoporosis_10.jpg,dataset2,dataset2
281,628,1,0.9991102252789814,True,osteoporosis,osteoporosis,45.png,Osteoporosis_29.jpg,dataset2,dataset2
281,636,6,0.7138727522705423,True,osteoporosis,osteoporosis,45.png,Osteoporosis_38.jpg,dataset2,dataset2
281,639,6,0.7125568849607713,True,osteoporosis,osteoporosis,45.png,Osteoporosis_40.jpg,dataset2,dataset2
281,668,6,0.6211097453362057,True,osteoporosis,osteoporosis,45.png,Osteoporosis_68.jpg,dataset2,dataset2
281,673,4,0.46827520257415167,True,osteoporosis,osteoporosis,45.png,Osteoporosis_72.jpg,dataset2,dataset2
282,629,1,0.9997741542531202,True,osteoporosis,osteoporosis,46.JPEG,Osteoporosis_31.jpg,dataset2,dataset2
283,487,0,0.998324621751368,True,normal,normal,47n.jpg,Normal_62.jpg,dataset2,dataset2
284,308,6,0.5964447222049765,False,osteoporosis,normal,49.JPEG,68.jpg,dataset2,dataset2
284,424,6,0.6233562419683278,False,osteoporosis,normal,49.JPEG,Normal_172.jpg,dataset2,dataset2
284,506,6,0.5981096920526856,False,osteoporosis,normal,49.JPEG,Normal_81.jpg,dataset2,dataset2
285,290,5,0.5770499190506564,True,osteoporosis,osteoporosis,4o.JPEG,52.JPEG,dataset2,dataset2
285,462,6,0.7900842027123751,False,osteoporosis,normal,4o.JPEG,Normal_39.jpg,dataset2,dataset2
285,632,5,0.5795373499087019,True,osteoporosis,osteoporosis,4o.JPEG,Osteoporosis_34.jpg,dataset2,dataset2
285,638,1,0.9966593201391049,True,osteoporosis,osteoporosis,4o.JPEG,Osteoporosis_4.jpg,dataset2,dataset2
286,463,0,0.9997527801765,True,normal,normal,5.png,Normal_4.jpg,dataset2,dataset2
287,305,5,0.8539142042812777,True,normal,normal,50n.jpg,65.jpg,dataset2,dataset2
287,313,3,0.8304136613067397,True,normal,normal,50n.jpg,71.jpg,dataset2,dataset2
287,322,1,0.9131827603721754,True,normal,normal,50n.jpg,80.jpg,dataset2,dataset2
287,331,6,0.8110391294785775,True,normal,normal,50n.jpg,89.jpg,dataset2,dataset2
287,490,0,0.9991951913490845,True,normal,normal,50n.jpg,Normal_66.jpg,dataset2,dataset2
287,505,5,0.8535203237241922,True,normal,normal,50n.jpg,Normal_80.jpg,dataset2,dataset2
287,509,3,0.8334874522267751,True,normal,normal,50n.jpg,Normal_84.jpg,dataset2,dataset2
287,512,1,0.9160599097363412,True,normal,normal,50n.jpg,Normal_87.jpg,dataset2,dataset2
288,491,1,0.9995959760220042,True,normal,normal,51.jpg,Normal_67.jpg,dataset2,dataset2
289,631,2,0.9985517104775512,True,osteoporosis,osteoporosis,51.png,Osteoporosis_33.jpg,dataset2,dataset2
290,625,6,0.5806106736583065,True,osteoporosis,osteoporosis,52.JPEG,Osteoporosis_26.jpg,dataset2,dataset2
290,632,0,0.9995157641815698,True,osteoporosis,osteoporosis,52.JPEG,Osteoporosis_34.jpg,dataset2,dataset2
290,638,6,0.5672379945560057,True,osteoporosis,osteoporosis,52.JPEG,Osteoporosis_4.jpg,dataset2,dataset2
290,662,4,0.6644742297159802,True,osteoporosis,osteoporosis,52.JPEG,Osteoporosis_62.jpg,dataset2,dataset2
291,494,0,0.9991452877342089,True,normal,normal,53n.jpg,Normal_70.jpg,dataset2,dataset2
292,527,5,0.9319773952918828,True,osteoporosis,osteoporosis,54.png,Osteoporosis_10.jpg,dataset2,dataset2
292,633,0,0.9987274136019633,True,osteoporosis,osteoporosis,54.png,Osteoporosis_35.jpg,dataset2,dataset2
292,673,5,0.4270128650307828,True,osteoporosis,osteoporosis,54.png,Osteoporosis_72.jpg,dataset2,dataset2
293,296,2,0.9910292247037664,True,osteoporosis,osteoporosis,55.JPEG,58.JPEG,dataset2,dataset2
293,338,6,0.8675054441818599,True,osteoporosis,osteoporosis,55.JPEG,94.JPEG,dataset2,dataset2
293,634,3,0.9981627163261414,True,osteoporosis,osteoporosis,55.JPEG,Osteoporosis_36.jpg,dataset2,dataset2
293,635,2,0.9907238454474279,True,osteoporosis,osteoporosis,55.JPEG,Osteoporosis_37.jpg,dataset2,dataset2
294,498,1,0.9954992292531464,True,normal,normal,56n.jpg,Normal_74.jpg,dataset2,dataset2
295,311,5,0.8538221615381436,False,normal,osteoporosis,57n.png,7.png,dataset2,dataset2
295,493,6,0.8400454712613006,True,normal,normal,57n.png,Normal_7.jpg,dataset2,dataset2
295,500,0,0.9993075579563154,True,normal,normal,57n.png,Normal_76.jpg,dataset2,dataset2
296,296,0,0.9999999999999996,True,osteoporosis,osteoporosis,58.JPEG,58.JPEG,dataset2,dataset2
296,338,4,0.8751826893976498,True,osteoporosis,osteoporosis,58.JPEG,94.JPEG,dataset2,dataset2
296,634,5,0.9872520515750599,True,osteoporosis,osteoporosis,58.JPEG,Osteoporosis_36.jpg,dataset2,dataset2
296,635,0,0.9995573129289377,True,osteoporosis,osteoporosis,58.JPEG,Osteoporosis_37.jpg,dataset2,dataset2
297,457,5,0.8933799922422031,True,normal,normal,59.jpg,Normal_34.jpg,dataset2,dataset2
297,501,1,0.9993768953932545,True,normal,normal,59.jpg,Normal_77.jpg,dataset2,dataset2
297,510,6,0.8032896553193316,True,normal,normal,59.jpg,Normal_85.jpg,dataset2,dataset2
297,525,4,0.8963303314426746,True,normal,normal,59.jpg,Normal_99.jpg,dataset2,dataset2
298,299,5,0.8670361783138567,False,normal,osteoporosis,6.png,6.png,dataset2,dataset2
298,326,5,0.8483327514635715,False,normal,osteoporosis,6.png,84.png,dataset2,dataset2
298,349,2,0.8370418780924451,True,normal,normal,6.png,Normal_103.jpg,dataset2,dataset2
298,473,2,0.998045427609729,True,normal,normal,6.png,Normal_5.jpg,dataset2,dataset2
298,649,4,0.8665767706288263,False,normal,osteoporosis,6.png,Osteoporosis_5.jpg,dataset2,dataset2
298,650,5,0.8449666362318684,False,normal,osteoporosis,6.png,Osteoporosis_50.jpg,dataset2,dataset2
299,303,5,0.9472718800651513,True,osteoporosis,osteoporosis,6.png,63.png,dataset2,dataset2
299,326,0,0.8211033446270625,True,osteoporosis,osteoporosis,6.png,84.png,dataset2,dataset2
299,349,5,0.9128895020068192,False,osteoporosis,normal,6.png,Normal_103.jpg,dataset2,dataset2
299,527,5,0.9331868042369378,True,osteoporosis,osteoporosis,6.png,Osteoporosis_10.jpg,dataset2,dataset2
299,571,6,0.9011831953013019,True,osteoporosis,osteoporosis,6.png,Osteoporosis_14.jpg,dataset2,dataset2
299,636,5,0.9470777244747033,True,osteoporosis,osteoporosis,6.png,Osteoporosis_38.jpg,dataset2,dataset2
299,639,5,0.9469478262814529,True,osteoporosis,osteoporosis,6.png,Osteoporosis_40.jpg,dataset2,dataset2
299,649,1,0.996320439345485,True,osteoporosis,osteoporosis,6.png,Osteoporosis_5.jpg,dataset2,dataset2
299,650,0,0.8173347858701465,True,osteoporosis,osteoporosis,6.png,Osteoporosis_50.jpg,dataset2,dataset2
300,303,2,0.9998614784884813,True,osteoporosis,osteoporosis,60.png,63.png,dataset2,dataset2
300,332,6,0.9196568937131617,False,osteoporosis,normal,60.png,9.png,dataset2,dataset2
300,337,6,0.7654107934643786,True,osteoporosis,osteoporosis,60.png,93.png,dataset2,dataset2
300,349,6,0.8768096599645079,False,osteoporosis,normal,60.png,Normal_103.jpg,dataset2,dataset2
300,527,6,0.907234162183642,True,osteoporosis,osteoporosis,60.png,Osteoporosis_10.jpg,dataset2,dataset2
300,628,5,0.6882480427081934,True,osteoporosis,osteoporosis,60.png,Osteoporosis_29.jpg,dataset2,dataset2
300,636,2,0.9993545286829589,True,osteoporosis,osteoporosis,60.png,Osteoporosis_38.jpg,dataset2,dataset2
300,639,2,0.9991982278642618,True,osteoporosis,osteoporosis,60.png,Osteoporosis_40.jpg,dataset2,dataset2
300,649,6,0.9355455161534734,True,osteoporosis,osteoporosis,60.png,Osteoporosis_5.jpg,dataset2,dataset2
300,654,6,0.7481038407643558,True,osteoporosis,osteoporosis,60.png,Osteoporosis_54.jpg,dataset2,dataset2
301,317,1,0.9937814839809289,True,osteoporosis,osteoporosis,61.JPEG,76.JPEG,dataset2,dataset2
301,637,2,0.9957073080721925,True,osteoporosis,osteoporosis,61.JPEG,Osteoporosis_39.jpg,dataset2,dataset2
301,644,1,0.9972454490600247,True,osteoporosis,osteoporosis,61.JPEG,Osteoporosis_45.jpg,dataset2,dataset2
302,461,6,0.8275638145903762,True,normal,normal,62.jpg,Normal_38.jpg,dataset2,dataset2
302,502,0,0.9993455153005584,True,normal,normal,62.jpg,Normal_78.jpg,dataset2,dataset2
303,326,5,0.8013066660961918,True,osteoporosis,osteoporosis,63.png,84.png,dataset2,dataset2
303,332,4,0.9192509643008899,False,osteoporosis,normal,63.png,9.png,dataset2,dataset2
303,337,4,0.7652116485258371,True,osteoporosis,osteoporosis,63.png,93.png,dataset2,dataset2
303,349,4,0.8766283917106583,False,osteoporosis,normal,63.png,Normal_103.jpg,dataset2,dataset2
303,504,5,0.9099069369716938,False,osteoporosis,normal,63.png,Normal_8.jpg,dataset2,dataset2
303,527,6,0.9065387577917343,True,osteoporosis,osteoporosis,63.png,Osteoporosis_10.jpg,dataset2,dataset2
303,628,5,0.6869398686794184,True,osteoporosis,osteoporosis,63.png,Osteoporosis_29.jpg,dataset2,dataset2
303,636,2,0.9992628589805231,True,osteoporosis,osteoporosis,63.png,Osteoporosis_38.jpg,dataset2,dataset2
303,639,2,0.9993537571729394,True,osteoporosis,osteoporosis,63.png,Osteoporosis_40.jpg,dataset2,dataset2
303,649,4,0.9355827262130283,True,osteoporosis,osteoporosis,63.png,Osteoporosis_5.jpg,dataset2,dataset2
303,650,5,0.797837826925851,True,osteoporosis,osteoporosis,63.png,Osteoporosis_50.jpg,dataset2,dataset2
303,654,4,0.7479992491305827,True,osteoporosis,osteoporosis,63.png,Osteoporosis_54.jpg,dataset2,dataset2
304,503,3,0.9984070771922651,True,normal,normal,64n.JPEG,Normal_79.jpg,dataset2,dataset2
305,322,6,0.860509454088071,True,normal,normal,65.jpg,80.jpg,dataset2,dataset2
305,328,6,0.8920515544590075,True,normal,normal,65.jpg,86.jpg,dataset2,dataset2
305,331,5,0.9332900773882176,True,normal,normal,65.jpg,89.jpg,dataset2,dataset2
305,490,5,0.8565101173285808,True,normal,normal,65.jpg,Normal_66.jpg,dataset2,dataset2
305,505,0,0.9994088768536273,True,normal,normal,65.jpg,Normal_80.jpg,dataset2,dataset2
305,512,6,0.8641637017286772,True,normal,normal,65.jpg,Normal_87.jpg,dataset2,dataset2
305,514,6,0.8934086283894456,True,normal,normal,65.jpg,Normal_89.jpg,dataset2,dataset2
